,ARI,CLI,FKGL,GFI,SMOG,complexity,document,fog,length_of_chunk,number_of_chunk
1029,17.5,13.58,14.8,14.06,16.8,3,en116249615.txt,16.5841,200,3
1030,14.6,12.59,11.9,11.76,14.8,3,en116249615.txt,14.1324,200,4
1031,14.2,12.88,11.2,11.77,14.2,3,en116249615.txt,13.6453,150,1
1032,15.5,12.83,12.5,12.9,14.8,3,en116249615.txt,14.3385,150,2
1033,19.1,14.52,17.0,15.14,18.2,3,en116249615.txt,19.0803,150,3
1034,15.0,12.94,13.3,12.51,15.2,3,en116249615.txt,14.6157,150,4
1035,15.1,13.58,12.9,12.14,15.2,3,en116249615.txt,14.6243,150,5
1036,14.9,13.0,12.9,12.58,14.8,3,en116249615.txt,14.6008,100,1
1037,14.1,12.36,11.5,11.61,13.2,3,en116249615.txt,12.2643,100,2
1038,15.4,13.0,13.6,13.37,15.2,3,en116249615.txt,14.9471,100,3
1039,16.7,13.87,15.4,14.06,17.0,3,en116249615.txt,17.6,100,4
1040,20.0,14.92,17.4,16.25,18.7,3,en116249615.txt,19.0912,100,5
1041,14.5,12.13,12.3,12.3,14.5,3,en116249615.txt,13.7188,100,6
1042,13.7,13.58,11.8,11.1,14.4,3,en116249615.txt,14.0358,100,7
1043,15.7,12.13,13.2,13.33,15.2,3,en116249615.txt,14.5065,100,8
1044,15.1,13.12,12.0,13.1,14.7,3,en116249615.txt,14.5782,75,1
1045,13.3,12.94,10.5,11.27,13.6,3,en116249615.txt,12.7008,75,2
1046,15.1,13.05,11.7,12.75,14.1,3,en116249615.txt,13.5726,75,3
1047,15.9,12.31,13.4,13.89,15.4,3,en116249615.txt,15.1202,75,4
1048,15.4,13.52,13.4,13.76,15.9,3,en116249615.txt,16.4805,75,5
1049,23.0,14.98,19.8,18.48,20.5,3,en116249615.txt,21.4642,75,6
1050,15.7,13.98,13.0,13.0,15.6,3,en116249615.txt,15.1366,75,7
1051,14.5,11.61,12.5,12.88,14.8,3,en116249615.txt,14.1004,75,8
1052,14.1,13.4,12.2,11.6,14.7,3,en116249615.txt,14.2384,75,9
1053,16.2,14.05,13.6,13.75,15.6,3,en116249615.txt,15.0661,75,10
1054,12.2,9.81,10.7,10.87,12.9,3,en116249615.txt,12.2502,75,11
1055,14.6,12.54,12.1,13.08,14.2,3,en116249615.txt,13.8374,50,1
1056,15.3,13.87,12.6,12.96,15.4,3,en116249615.txt,15.4784,50,2
1057,12.7,12.29,10.3,10.96,12.8,3,en116249615.txt,11.5196,50,3
1058,15.7,12.48,12.7,13.03,13.7,3,en116249615.txt,13.062,50,4
1059,16.4,14.28,13.7,14.56,16.2,3,en116249615.txt,16.8179,50,5
1060,14.1,11.44,12.4,12.7,14.0,3,en116249615.txt,12.8615,50,6
1061,14.2,12.71,12.8,13.17,15.3,3,en116249615.txt,15.8739,50,7
1062,19.2,14.86,17.0,16.07,18.7,3,en116249615.txt,19.2193,50,8
1063,23.9,14.98,20.5,19.77,20.5,3,en116249615.txt,21.8912,50,9
1064,16.0,14.51,14.3,13.89,16.5,3,en116249615.txt,16.3186,50,10
1065,15.2,13.29,12.1,12.52,14.8,3,en116249615.txt,14.3523,50,11
1066,13.8,10.8,11.3,12.76,14.1,3,en116249615.txt,13.0593,50,12
1067,12.3,13.22,10.7,10.43,13.6,3,en116249615.txt,13.0757,50,13
1068,15.0,13.63,12.7,12.8,15.0,3,en116249615.txt,15.1183,50,14
1069,18.2,13.87,15.2,15.52,16.7,3,en116249615.txt,15.927,50,15
1070,13.3,10.39,11.4,12.05,13.7,3,en116249615.txt,13.0475,50,16
1071,11.5,10.27,9.6,10.16,12.6,3,en116249615.txt,11.5853,50,17
1072,14.8,12.94,11.8,13.63,14.4,3,en116249615.txt,13.9737,40,1
1073,15.2,13.0,12.2,13.26,15.0,3,en116249615.txt,15.1348,40,2
1074,14.2,13.58,11.9,12.36,14.2,3,en116249615.txt,13.3902,40,3
1075,13.2,11.89,11.0,11.09,12.3,3,en116249615.txt,11.0779,40,4
1076,15.4,12.71,12.5,13.27,14.1,3,en116249615.txt,13.6771,40,5
1077,15.9,14.5,14.0,14.48,16.1,3,en116249615.txt,16.8159,40,6
1078,15.9,12.54,13.2,13.62,15.2,3,en116249615.txt,14.8,40,7
1079,13.6,11.38,12.0,13.25,14.2,3,en116249615.txt,14.1991,40,8
1080,14.1,13.05,12.5,13.74,15.2,3,en116249615.txt,14.8905,40,9
1081,20.5,15.04,17.9,17.21,19.6,3,en116249615.txt,20.4526,40,10
1082,26.0,15.22,22.1,21.62,21.7,3,en116249615.txt,23.3362,40,11
1083,16.3,14.45,13.4,13.83,15.9,3,en116249615.txt,15.3541,40,12
1084,14.3,13.92,12.0,12.83,15.2,3,en116249615.txt,15.3615,40,13
1085,16.2,12.83,13.0,13.71,15.4,3,en116249615.txt,14.7937,40,14
1086,13.5,10.8,11.1,12.95,14.0,3,en116249615.txt,13.3272,40,15
1087,12.9,13.69,10.9,11.22,13.9,3,en116249615.txt,13.1637,40,16
1088,14.8,12.88,13.1,12.92,15.2,3,en116249615.txt,15.2617,40,17
1089,16.0,14.97,13.7,13.72,15.0,3,en116249615.txt,14.9235,40,18
1090,16.5,12.13,14.0,14.91,15.7,3,en116249615.txt,14.8522,40,19
1091,13.3,10.57,11.2,12.0,14.0,3,en116249615.txt,13.2951,40,20
1092,10.6,9.69,9.2,9.39,11.6,3,en116249615.txt,10.7286,40,21
1093,14.5,13.81,13.1,12.12,16.0,3,en116249615.txt,14.9326,40,22
1094,14.7,13.34,12.6,13.75,14.6,3,en116249615.txt,14.2935,30,1
1095,15.4,12.13,12.9,13.71,14.7,3,en116249615.txt,15.0946,30,2
1096,14.5,13.75,12.1,12.44,14.8,3,en116249615.txt,14.4165,30,3
1097,14.5,13.63,12.1,12.45,14.1,3,en116249615.txt,13.1493,30,4
1098,12.1,11.95,10.0,11.13,12.6,3,en116249615.txt,11.4,30,5
1099,13.6,10.91,10.4,11.07,11.1,3,en116249615.txt,9.9746,30,6
1100,17.0,14.39,14.0,15.14,16.0,3,en116249615.txt,16.1905,30,7
1101,16.2,14.45,13.4,15.1,16.4,3,en116249615.txt,17.3302,30,8
1102,16.5,13.12,13.2,14.01,15.2,3,en116249615.txt,15.4434,30,9
1103,13.5,10.1,11.7,13.2,13.7,3,en116249615.txt,11.6644,30,10
1104,14.1,12.88,12.5,13.32,15.1,3,en116249615.txt,16.4529,30,11
1105,13.9,12.59,12.7,14.06,15.2,3,en116249615.txt,14.5652,30,12
1106,18.4,14.05,16.9,16.45,18.2,3,en116249615.txt,18.6025,30,13
1107,27.6,15.68,24.3,22.86,22.7,3,en116249615.txt,23.462,30,14
1108,22.2,15.39,18.8,18.96,19.8,3,en116249615.txt,21.5129,30,15
1109,16.2,14.28,13.4,14.23,16.1,3,en116249615.txt,15.2931,30,16
1110,14.4,13.87,12.2,13.23,15.5,3,en116249615.txt,16.0962,30,17
1111,17.8,13.87,14.9,14.89,16.3,3,en116249615.txt,15.5936,30,18
1112,12.5,10.39,10.1,11.47,13.8,3,en116249615.txt,12.1349,30,19
1113,13.9,11.15,12.5,13.59,13.9,3,en116249615.txt,14.0086,30,20
1114,12.4,13.28,10.9,11.47,13.8,3,en116249615.txt,13.5939,30,21
1115,13.6,13.0,12.0,11.46,14.6,3,en116249615.txt,13.7261,30,22
1116,15.2,13.29,12.9,13.36,15.0,3,en116249615.txt,14.9866,30,23
1117,16.8,15.55,14.1,14.45,15.5,3,en116249615.txt,15.3302,30,24
1118,17.6,12.89,15.5,15.88,16.7,3,en116249615.txt,15.7585,30,25
1119,14.7,10.45,12.6,13.61,14.1,3,en116249615.txt,13.8772,30,26
1120,11.1,9.34,9.8,10.08,12.4,3,en116249615.txt,11.6751,30,27
1121,10.6,10.03,8.9,9.62,11.9,3,en116249615.txt,10.8167,30,28
1122,14.3,13.34,12.0,12.4,16.0,3,en116249615.txt,15.4549,30,29
1123,13.9,13.11,12.1,13.96,14.2,3,en116249615.txt,14.3884,20,1
1124,15.9,13.06,12.8,14.03,14.7,3,en116249615.txt,13.5543,20,2
1125,15.4,12.13,13.0,14.3,15.0,3,en116249615.txt,16.0263,20,3
1126,15.2,13.98,12.5,13.6,15.0,3,en116249615.txt,14.5918,20,4
1127,14.7,13.98,12.0,13.39,15.0,3,en116249615.txt,14.8728,20,5
1128,13.6,13.11,10.6,11.91,13.1,3,en116249615.txt,11.7318,20,6
1129,12.2,11.49,9.4,11.14,12.2,3,en116249615.txt,11.9451,20,7
1130,14.2,12.36,11.3,12.01,12.6,3,en116249615.txt,10.1724,20,8
1131,12.0,10.68,8.0,10.45,10.9,3,en116249615.txt,9.8905,20,9
1132,18.4,13.76,15.5,16.25,16.5,3,en116249615.txt,16.8479,20,10
1133,15.1,15.14,12.7,14.44,15.2,3,en116249615.txt,15.4282,20,11
1134,16.8,14.16,14.1,15.69,16.9,3,en116249615.txt,18.3378,20,12
1135,18.5,13.24,15.0,16.04,16.0,3,en116249615.txt,16.2619,20,13
1136,13.2,11.78,11.4,11.79,14.3,3,en116249615.txt,13.3068,20,14
1137,13.3,9.7,11.6,13.37,12.8,3,en116249615.txt,11.1309,20,15
1138,13.9,12.3,11.6,13.54,15.0,3,en116249615.txt,16.8097,20,16
1139,14.0,12.88,12.5,13.5,15.0,3,en116249615.txt,14.2334,20,17
1140,14.2,13.23,12.6,14.98,15.4,3,en116249615.txt,15.5342,20,18
1141,18.7,14.46,16.8,17.26,17.7,3,en116249615.txt,18.4483,20,19
1142,22.4,15.56,20.2,18.94,21.4,3,en116249615.txt,22.3226,20,20
1143,27.1,14.75,23.4,23.3,21.7,3,en116249615.txt,22.51,20,21
1144,25.0,15.39,22.2,21.81,21.7,3,en116249615.txt,24.1447,20,22
1145,17.4,15.03,15.2,14.4,15.8,3,en116249615.txt,15.2188,20,23
1146,15.3,13.58,12.9,13.56,15.9,3,en116249615.txt,15.496,20,24
1147,15.9,14.62,14.0,15.21,17.1,3,en116249615.txt,17.8337,20,25
1148,12.5,12.7,10.1,10.83,12.9,3,en116249615.txt,12.3945,20,26
