,complexity,length_of_chunk,std,variance
735,4,16,0.19493296283594527,0.03799886000000002
736,4,14,0.22975793542093126,0.05278870888888881
737,4,12,0.5205646135447547,0.27098751687499983
738,4,10,0.45874383102119215,0.2104459025000001
739,5,45,0.0,0.0
740,5,40,0.0,0.0
741,5,35,0.0,0.0
742,5,30,0.0,0.0
743,5,28,0.0,0.0
744,5,26,0.0,0.0
745,5,24,0.05194999999999972,0.002698802499999971
746,5,22,0.3179999999999996,0.10112399999999976
747,5,20,0.02090000000000014,0.0004368100000000059
748,5,18,0.021749999999999936,0.0004730624999999972
749,5,16,0.13600414209378572,0.01849712666666666
750,5,14,0.1078198806652402,0.011625126666666638
751,5,12,0.4154536737110408,0.17260175499999994
752,5,10,0.28474188640767284,0.08107794187500006
753,3,35,0.0,0.0
754,3,30,0.0,0.0
755,3,28,0.0,0.0
756,3,26,0.0,0.0
757,3,24,0.0,0.0
758,3,22,0.0,0.0
759,3,20,0.0,0.0
760,3,18,0.0,0.0
761,3,16,0.2782499999999999,0.07742306249999993
762,3,14,0.1341000000000001,0.01798281000000003
763,3,12,0.22805000000000053,0.05200680250000024
764,3,10,1.2165795229065612,1.480065735555556
765,4,35,0.0,0.0
766,4,30,0.0,0.0
767,4,28,0.0,0.0
768,4,26,0.0,0.0
769,4,24,0.0,0.0
770,4,22,0.0,0.0
771,4,20,0.0,0.0
772,4,18,0.0,0.0
773,4,16,0.25139999999999985,0.06320195999999992
774,4,14,0.3454999999999999,0.11937024999999994
775,4,12,0.1978500000000003,0.039144622500000115
776,4,10,1.0963507842940696,1.2019850422222218
777,5,35,0.0,0.0
778,5,30,0.0,0.0
779,5,28,0.0,0.0
780,5,26,0.0,0.0
781,5,24,0.0,0.0
782,5,22,0.0,0.0
783,5,20,0.0,0.0
784,5,18,0.0,0.0
785,5,16,0.19510000000000005,0.03806401000000002
786,5,14,0.4857499999999999,0.23595306249999992
